Number	Words	First Letter	Last Letter	Length		Notes
66208	samakeskinen	s	n	12		
66209	samalla	s	a	7		
66210	samalähtöinen	s	n	13		
66211	samamerkityksinen	s	n	17		
66212	samamunainen	s	n	12		
66213	samanaikainen	s	n	13		
66214	samanaikaisesti	s	i	15		
66215	samanaikaisopetus	s	s	17		
66216	samanaikaistaa	s	a	14		
66217	samanaikaistulkkaus	s	s	19		
66218	samanaikaisuus	s	s	14		
66219	samanarvoinen	s	n	13		
66220	samanarvoisuus	s	s	14		
66221	samanhenkinen	s	n	13		
66222	samanhenkisyys	s	s	14		
66223	samanhetkinen	s	n	13		
66224	samanhintainen	s	n	14		
66225	samanhintaisuus	s	s	15		
66226	samanikäinen	s	n	12		
66227	samanikäisyys	s	s	13		
66228	samanismi	s	i	9		
66229	šamanismi	š	i	9		
66230	samanistinen	s	n	12		
66231	šamanistinen	š	n	12		
66232	samankaltainen	s	n	14		
66233	samankaltaisesti	s	i	16		
66234	samankaltaistaa	s	a	15		
66235	samankaltaistua	s	a	15		
66236	samankaltaistus	s	s	15		
66237	samankaltaisuus	s	s	15		
66238	samankeskinen	s	n	13		
66239	samankeskisesti	s	i	15		
66240	samankeskisyys	s	s	14		
66241	samankokoinen	s	n	13		
66242	samankorkuinen	s	n	14		
66243	samanlaatuinen	s	n	14		
66244	samanlainen	s	n	11		
66245	samanlaistaa	s	a	12		
66246	samanlaistua	s	a	12		
66247	samanlaisuus	s	s	12		
66248	samanmallinen	s	n	13		
66249	samanmerkityksinen	s	n	18		
66250	samanmerkkinen	s	n	14		
66251	samanmielinen	s	n	13		
66252	samanmielisyys	s	s	14		
66253	samanmittainen	s	n	14		
66254	samanmuotoinen	s	n	14		
66255	samanne	s	e	7		
66256	samanniminen	s	n	12		
66257	samannäköinen	s	n	13		
66258	samannäköisyys	s	s	14		
66259	šamanoida	š	a	9		
66260	samanpituinen	s	n	13		
66261	samanpäiväinen	s	n	14		
66262	samansisältöinen	s	n	16		
66263	samansuuntainen	s	n	15		
66264	samansuuntaisesti	s	i	17		
66265	samansuuntaistaa	s	a	16		
66266	samansuuntaistua	s	a	16		
66267	samansuuntaistus	s	s	16		
66268	samansuuntaisuus	s	s	16		
66269	samansuuruinen	s	n	14		
66270	samantapainen	s	n	13		
66271	samantasoinen	s	n	13		
66272	samantekevä	s	ä	11		
66273	saman tien	s	n	10		
66274	samanveroinen	s	n	13		
66275	saman verran	s	n	12		
66276	samanvertainen	s	n	14		
66277	samanvärinen	s	n	12		
66278	samapalkkaisuus	s	s	15		
66279	samaperintäinen	s	n	15		
66280	samarialainen	s	n	13		
66281	samasanainen	s	n	12		
66282	samassa	s	a	7		
66283	samastaa	s	a	8		
66284	samastua	s	a	8		
66285	samastus	s	s	8		
66286	samasyntyinen	s	n	13		
66287	samaten	s	n	7		
66288	samba	s	a	5		
66289	sambakarnevaali	s	i	15		
66290	sambata	s	a	7		
66291	sambo	s	o	5		
66292	samea	s	a	5		
66293	sameavetinen	s	n	12		
66294	samentaa	s	a	8		
66295	samentua	s	a	8		
66296	samentuma	s	a	9		
66297	sameta	s	a	6		
66298	sametinhieno	s	o	12		
66299	sametinpehmeä	s	ä	13		
66300	sametti	s	i	7		
66301	samettifarkut	s	t	13		
66302	samettifarmarit	s	t	15		
66303	samettihousut	s	t	13		
66304	samettikukka	s	a	12		
66305	samettiminkki	s	i	13		
66306	samettinen	s	n	10		
66307	samettinukka	s	a	12		
66308	samettipiisami	s	i	14		
66309	samettipuku	s	u	11		
66310	samettisilmä	s	ä	12		
66311	samettisilmäinen	s	n	16		
66312	samettitatti	s	i	12		
66313	samettityyny	s	y	12		
66314	samettivallankumous	s	s	19		
66315	samettivelli	s	i	12		
66316	sameus	s	s	6		
66317	sameuttaa	s	a	9		
66318	sameutua	s	a	8		
66319	sammahtaa	s	a	9		
66320	sammakko	s	o	8		
66321	sammakkoeläin	s	n	13		
66322	sammakkomies	s	s	12		
66323	sammakkoperspektiivi	s	i	20		
66324	sammakonkutu	s	u	12		
66325	sammakonpoikanen	s	n	16		
66326	sammakonreisi	s	i	13		
66327	sammakontoukka	s	a	14		
66328	sammal	s	l	6		
66329	sammaleinen	s	n	11		
66330	sammaleläin	s	n	11		
66331	sammalenvihreä	s	ä	14		
66332	sammalikko	s	o	10		
66333	sammalinen	s	n	10		
66334	sammalisto	s	o	10		
66335	sammalkasvi	s	i	11		
66336	sammallus	s	s	9		
66337	sammalmatto	s	o	11		
66338	sammalmätäs	s	s	11		
66339	sammaloitua	s	a	11		
66340	sammalpeite	s	e	11		
66341	sammalpeitteinen	s	n	16		
66342	sammaltaa	s	a	9		
66343	sammaltua	s	a	9		
66344	sammalturve	s	e	11		
66345	sammarit	s	t	8		
66346	sammas	s	s	6		
66347	sammenmäti	s	i	10		
66348	sammio	s	o	6		
66349	sammota	s	a	7		
66350	sammua	s	a	6		
66351	sammuke	s	e	7		
66352	sammuksiin	s	n	10		
66353	sammuksissa	s	a	11		
66354	sammumaton	s	n	10		
66355	sammute	s	e	7		
66356	sammutin	s	n	8		
66357	sammuttaa	s	a	9		
66358	sammuttaja	s	a	10		
66359	sammutus	s	s	8		
66360	sammutusjauhe	s	e	13		
66361	sammutuskalusto	s	o	15		
66362	sammutuspeite	s	e	13		
66363	sammutustyö	s	ö	11		
66364	sammutusvaahto	s	o	14		
66365	sammutusvesi	s	i	12		
66366	samoilija	s	a	9		
66367	samoilla	s	a	8		
66368	samoilu	s	u	7		
66369	samoin	s	n	6		
66370	samoinajatteleva	s	a	16		
66371	samojedi	s	i	8		
66372	samojedikieli	s	i	13		
66373	samojedinkoira	s	a	14		
66374	samooja	s	a	7		
66375	samota	s	a	6		
66376	samotti	s	i	7		
66377	samovaari	s	i	9		
66378	sampaani	s	i	8		
66379	samperi	s	i	7		
66380	samperinmoinen	s	n	14		
66381	samperisti	s	i	10		
66382	sampi	s	i	5		
66383	sampikala	s	a	9		
66384	sampinjoni	s	i	10		
66385	sampioni	s	i	8		
66386	samplata	s	a	8		
66387	samplaus	s	s	8		
66388	sampleri	s	i	8		
66389	sampo	s	o	5		
66390	sampoo	s	o	6		
66391	samppakalja	s	a	11		
66392	samppanja	s	a	9		
66393	samppanjalasi	s	i	13		
66394	samppanjapullo	s	o	14		
66395	samppanjavispilä	s	ä	16		
66396	samum	s	m	5		
66397	samumtuuli	s	i	10		
66398	samurai	s	i	7		
66399	samuus	s	s	6		
66400	sana	s	a	4		
66401	sanahakemisto	s	o	13		
66402	sanaharkka	s	a	10		
66403	sanahelinä	s	ä	10		
66404	sanahirviö	s	ö	10		
66405	sanailla	s	a	8		
66406	sanailu	s	u	7		
66407	sanainen	s	n	8		
66408	sanaisesti	s	i	10		
66409	sanaisuus	s	s	9		
66410	sanajärjestys	s	s	13		
66411	sanakirja	s	a	9		
66412	sanakirjantekijä	s	ä	16		
66413	sanakirjantoimittaja	s	a	20		
66414	sanakirjatyö	s	ö	12		
66415	sanakäänne	s	e	10		
66416	sanaleikki	s	i	10		
66417	sanaliitto	s	o	10		
66418	sanalleen	s	n	9		
66419	sanallinen	s	n	10		
66420	sanallisesti	s	i	12		
66421	sanallistaa	s	a	11		
66422	sanaluettelo	s	o	12		
66423	sanaluokka	s	a	10		
66424	sanamuoto	s	o	9		
66425	sananalkuinen	s	n	13		
66426	sananen	s	n	7		
66427	sananiekka	s	a	10		
66428	sananjalka	s	a	10		
66429	sananjulistaja	s	a	14		
66430	sananjulistus	s	s	13		
66431	sanankuulija	s	a	12		
66432	sanankäyttäjä	s	ä	13		
66433	sanankäyttö	s	ö	11		
66434	sananlasku	s	u	10		
66435	sananloppu	s	u	10		
66436	sananloppuinen	s	n	14		
66437	sananmukainen	s	n	13		
66438	sananmukaisesti	s	i	15		
66439	sananmuodostus	s	s	14		
66440	sananmuoto	s	o	10		
66441	sananparsi	s	i	10		
66442	sananraja	s	a	9		
66443	sanansaattaja	s	a	13		
66444	sananselittäjä	s	ä	14		
66445	sananselitys	s	s	12		
66446	sananvaihto	s	o	11		
66447	sananvalinta	s	a	12		
66448	sananvalta	s	a	10		
66449	sananvapaus	s	s	11		
66450	sananvuoro	s	o	10		
66451	sananväli	s	i	9		
66452	sanaoppi	s	i	8		
66453	sanapaino	s	o	9		
66454	sanaraja	s	a	8		
66455	sanaristikko	s	o	12		
66456	sanaryöppy	s	y	10		
66457	sanasanainen	s	n	12		
66458	sanaseppo	s	o	9		
66459	sanaseppä	s	ä	9		
66460	sanasilla	s	a	9		
66461	sanasille	s	e	9		
66462	sanasokeus	s	s	10		
66463	sanasota	s	a	8		
66464	sanastaa	s	a	8		
66465	sanasto	s	o	7		
66466	sanastollinen	s	n	13		
66467	sanastontutkimus	s	s	16		
66468	sanasto-oppi	s	i	12		
66469	sanastus	s	s	8		
66470	sanasutkaus	s	s	11		
66471	sanatabu	s	u	8		
66472	sanataide	s	e	9		
66473	sanataituri	s	i	11		
66474	sanataituruus	s	s	13		
66475	sanatarkasti	s	i	12		
66476	sanatarkka	s	a	10		
66477	sanaton	s	n	7		
66478	sanatorio	s	o	9		
66479	sanattomasti	s	i	12		
66480	sanattomuus	s	s	11		
66481	sanatulva	s	a	9		
66482	sanavalmis	s	s	10		
66483	sanavalmius	s	s	11		
66484	sanavarasto	s	o	11		
66485	sanavarat	s	t	9		
66486	sanavuolaus	s	s	11		
66487	sanaväli	s	i	8		
66488	sandaali	s	i	8		
66489	sandaletti	s	i	10		
66490	sandinisti	s	i	10		
66491	sandwich	s	h	8		
66492	sandwich-rakenne	s	e	16		
66493	sane	s	e	4		
66494	saneerata	s	a	9		
66495	saneeraus	s	s	9		
66496	sanelin	s	n	7		
66497	sanella	s	a	7		
66498	sanelu	s	u	6		
66499	sanelukone	s	e	10		
66500	sanelulaite	s	e	11		
66501	sanelupolitiikka	s	a	16		
66502	saneluratkaisu	s	u	14		
66503	sanforoida	s	a	10		
66504	sanforointi	s	i	11		
66505	sangallinen	s	n	11		
66506	sangen	s	n	6		
66507	sangollinen	s	n	11		
66508	sangria	s	a	7		
66509	saniainen	s	n	9		
66510	saniaiskasvi	s	i	12		
66511	saniaispuu	s	u	10		
66512	sanikkainen	s	n	11		
66513	saniteettikalusteet	s	t	19		
66514	saniteettiposliini	s	i	18		
66515	saniteettitila	s	a	14		
66516	sanka	s	a	5		
66517	sankainen	s	n	9		
66518	sankalasit	s	t	10		
66519	sankari	s	i	7		
66520	sankarieepos	s	s	12		
66521	sankarihahmo	s	o	12		
66522	sankarihauta	s	a	12		
66523	sankarihautausmaa	s	a	17		
66524	sankarikuolema	s	a	14		
66525	sankarillinen	s	n	13		
66526	sankarillisesti	s	i	15		
66527	sankarillisuus	s	s	14		
66528	sankarimaine	s	e	12		
66529	sankarinpalvonta	s	a	16		
66530	sankaripalvonta	s	a	15		
66531	sankaripatsas	s	s	13		
66532	sankariruno	s	o	11		
66533	sankarirunous	s	s	13		
66534	sankaritar	s	r	10		
66535	sankaritarina	s	a	13		
66536	sankariteko	s	o	11		
66537	sankaritenori	s	i	13		
66538	sankarius	s	s	9		
66539	sankarivainaja	s	a	14		
66540	sankaruus	s	s	9		
66541	sankasti	s	i	8		
66542	sankentua	s	a	9		
66543	sanketa	s	a	7		
66544	sankka	s	a	6		
66545	sankkeri	s	i	8		
66546	sankkuus	s	s	8		
66547	sanko	s	o	5		
66548	sankoruisku	s	u	11		
66549	sanktio	s	o	7		
66550	sanktioida	s	a	10		
66551	sanktiointi	s	i	11		
66552	sannikas	s	s	8		
66553	sannoittaa	s	a	10		
66554	sannoitus	s	s	9		
66555	sanoa	s	a	5		
66556	sanoin kuvaamaton	s	n	17		
66557	sanoittaa	s	a	9		
66558	sanoittaja	s	a	10		
66559	sanoitus	s	s	8		
66560	sanoja	s	a	6		
66561	sanojenkäsittely	s	y	16		
66562	sanoma	s	a	6		
66563	sanomakellot	s	t	12		
66564	sanomalehdentoimittaja	s	a	22		
66565	sanomalehdistö	s	ö	14		
66566	sanomalehti	s	i	11		
66567	sanomalehti-ilmoitus	s	s	20		
66568	sanomalehtikatsaus	s	s	18		
66569	sanomalehtimies	s	s	15		
66570	sanomalehtipaperi	s	i	17		
66571	sanomaton	s	n	9		
66572	sanomattomasti	s	i	14		
66573	sanomus	s	s	7		
66574	sanonnallinen	s	n	13		
66575	sanonta	s	a	7		
66576	sanontatapa	s	a	11		
66577	sanottava	s	a	9		
66578	sanottavasti	s	i	12		
66579	sanottu	s	u	7		
66580	sanoutua	s	a	8		
66581	sanskrit	s	t	8		
66582	sanskritisti	s	i	12		
66583	santa	s	a	5		
66584	santarmi	s	i	8		
66585	santarmiupseeri	s	i	15		
66586	santelipuu	s	u	10		
66587	santeliöljy	s	y	11		
66588	santsari	s	i	8		
66589	santsata	s	a	8		
66590	santsaus	s	s	8		
66591	šantung	š	g	7		
66592	sanue	s	e	5		
66593	saos	s	s	4		
66594	saostaa	s	a	7		
66595	saoste	s	e	6		
66596	saostin	s	n	7		
66597	saostua	s	a	7		
66598	saostuma	s	a	8		
66599	saostus	s	s	7		
66600	saostusaine	s	e	11		
66601	saostusallas	s	s	12		
66602	saostuskaivo	s	o	12		
66603	saota	s	a	5		
66604	saparo	s	o	6		
66605	sapatti	s	i	7		
66606	sapattivapaa	s	a	12		
66607	sapattivuosi	s	i	12		
66608	sapekas	s	s	7		
66609	sapekkaasti	s	i	11		
66610	sapekkuus	s	s	9		
66611	sapeli	s	i	6		
66612	sapelinkalistaja	s	a	16		
66613	sapelinkalistelija	s	a	18		
66614	sapelinkalistelu	s	u	16		
66615	sapenjohdin	s	n	11		
66616	sapettaa	s	a	8		
66617	sapiska	s	a	7		
66618	sapluuna	s	a	8		
66619	sappi	s	i	5		
66620	sappihappo	s	o	10		
66621	sappikivi	s	i	9		
66622	sappikivikohtaus	s	s	16		
66623	sappikivitauti	s	i	14		
66624	sappineste	s	e	10		
66625	sappirakko	s	o	10		
66626	sappitatti	s	i	10		
66627	sappitie	s	e	8		
66628	sappitiehyt	s	t	11		
66629	sapuska	s	a	7		
66630	sara	s	a	4		
66631	saraikko	s	o	8		
66632	sarake	s	e	6		
66633	sarana	s	a	6		
66634	saranallinen	s	n	12		
66635	saranapuoli	s	i	11		
66636	saranoida	s	a	9		
66637	saranointi	s	i	10		
66638	sarastaa	s	a	8		
66639	sarastus	s	s	8		
66640	sardelli	s	i	8		
66641	sardiini	s	i	8		
66642	sardiinipurkki	s	i	14		
66643	sardiinirasia	s	a	13		
66644	sardiinisäilyke	s	e	15		
66645	sardiiniöljy	s	y	12		
66646	sardoninen	s	n	10		
66647	sargassolevä	s	ä	12		
66648	sari	s	i	4		
66649	sarja	s	a	5		
66650	sarja-avaus	s	s	11		
66651	sarjaelokuva	s	a	12		
66652	sarjafilmi	s	i	10		
66653	sarjainen	s	n	9		
66654	sarjajako	s	o	9		
66655	sarjajoukkue	s	e	12		
66656	sarjajulkaisu	s	u	13		
66657	sarjakamera	s	a	11		
66658	sarjakausi	s	i	10		
66659	sarjakierros	s	s	12		
66660	sarjakukinto	s	o	12		
66661	sarjakukkainen	s	n	14		
66662	sarjakukkaiskasvi	s	i	17		
66663	sarjakuva	s	a	9		
66664	sarjakuva-albumi	s	i	16		
66665	sarjakuvakirja	s	a	14		
66666	sarjakuvalehti	s	i	14		
66667	sarjakuvanovelli	s	i	16		
66668	sarjakuvapiirtäjä	s	ä	17		
66669	sarjakuvasankari	s	i	16		
66670	sarjakuvataiteilija	s	a	19		
66671	sarjakuvaus	s	s	11		
66672	sarjakytkentä	s	ä	13		
66673	sarjalainen	s	n	11		
66674	sarjalippu	s	u	10		
66675	sarjallinen	s	n	11		
66676	sarjamurha	s	a	10		
66677	sarjanousija	s	a	12		
66678	sarjanumero	s	o	11		
66679	sarjanäytelmä	s	ä	13		
66680	sarjaohjelma	s	a	12		
66681	sarjaottelu	s	u	11		
66682	sarjapaikka	s	a	11		
66683	sarjapelaaja	s	a	12		
66684	sarjapeli	s	i	9		
66685	sarjapiste	s	e	10		
66686	sarjapuhelinjärjestelmä	s	ä	23		
66687	sarjapöytä	s	ä	10		
66688	sarjarimpi	s	i	10		
66689	sarjataulukko	s	o	13		
66690	sarjatuli	s	i	9		
66691	sarjatulokas	s	s	12		
66692	sarjatuotanto	s	o	13		
66693	sarjatuote	s	e	10		
66694	sarjatyö	s	ö	8		
66695	sarjavalmiste	s	e	13		
66696	sarjavalmisteinen	s	n	17		
66697	sarjavalmistus	s	s	14		
66698	sarjavalokuva	s	a	13		
66699	sarjavalokuvaus	s	s	15		
66700	sarjis	s	s	6		
66701	sarjoa	s	a	6		
66702	sarjoittaa	s	a	10		
66703	sarjoittain	s	n	11		
66704	sarjoitus	s	s	9		
66705	sarka	s	a	5		
66706	sarka	s	a	5		
66707	sarkahousut	s	t	11		
66708	sarkain	s	n	7		
66709	sarkainen	s	n	9		
66710	sarkainen	s	n	9		
66711	sarkainkohta	s	a	12		
66712	sarkainnäppäin	s	n	14		
66713	sarkajako	s	o	9		
66714	sarkaoja	s	a	8		
66715	sarkasmi	s	i	8		
66716	sarkastinen	s	n	11		
66717	sarkastisesti	s	i	13		
66718	sarkastisuus	s	s	12		
66719	sarkatakki	s	i	10		
66720	sarkaus	s	s	7		
66721	sarkofagi	s	i	9		
66722	sarkooma	s	a	8		
66723	šarmööri	š	i	8		
66724	sarpio	s	o	6		
66725	sarveis-	s	-	8		
66726	sarveisaine	s	e	11		
66727	sarveiskalvo	s	o	12		
66728	sarveiskerros	s	s	13		
66729	sarveiskilpi	s	i	12		
66730	sarveislevy	s	y	11		
66731	sarveissuomu	s	u	12		
66732	sarveistua	s	a	10		
66733	sarveistuma	s	a	11		
66734	sarvekas	s	s	8		
66735	sarveke	s	e	7		
66736	sarvellinen	s	n	11		
66737	sarvi	s	i	5		
66738	sarvijaakko	s	o	11		
66739	sarvijäärä	s	ä	10		
66740	sarvikruunu	s	u	11		
66741	sarvikuono	s	o	10		
66742	sarvikuonokas	s	s	13		
66743	sarvimiina	s	a	10		
66744	sarvinen	s	n	8		
66745	sarviniekka	s	a	11		
66746	sarviorvokki	s	i	12		
66747	sarvipäinen	s	n	11		
66748	sarvipää	s	ä	8		
66749	sarvipöllö	s	ö	10		
66750	sarvisankainen	s	n	14		
66751	sarvivalas	s	s	10		
66752	sarvivälke	s	e	10		
66753	saslikki	s	i	8		
66754	saslikkipuikko	s	o	14		
66755	sassiin	s	n	7		
66756	sata	s	a	4		
66757	sataa	s	a	5		
66758	sata-asteinen	s	n	13		
66759	sataeuronen	s	n	11		
66760	satainen	s	n	8		
66761	satakerta	s	a	9		
66762	satakertainen	s	n	13		
66763	satakertaisesti	s	i	15		
66764	satakertaistaa	s	a	14		
66765	satakertaistua	s	a	14		
66766	satakieli	s	i	9		
66767	satakiloinen	s	n	12		
66768	satakunta	s	a	9		
66769	satakuntalainen	s	n	15		
66770	satalappunen	s	n	12		
66771	sataluku	s	u	8		
66772	satalukuinen	s	n	12		
66773	satama	s	a	6		
66774	satama-allas	s	s	12		
66775	satama-alue	s	e	11		
66776	satamajätkä	s	ä	11		
66777	satamajäänmurtaja	s	a	17		
66778	satamakapteeni	s	i	14		
66779	satamakaupunki	s	i	14		
66780	satamalaitos	s	s	12		
66781	satamalaituri	s	i	13		
66782	satamaluotsi	s	i	12		
66783	satamanosturi	s	i	13		
66784	satamapäällikkö	s	ö	15		
66785	satamarkkanen	s	n	13		
66786	satamaterminaali	s	i	16		
66787	satamatyöläinen	s	n	15		
66788	satamatyömies	s	s	13		
66789	satamäärin	s	n	10		
66790	satanen	s	n	7		
66791	satanismi	s	i	9		
66792	satanisti	s	i	9		
66793	satanistinen	s	n	12		
66794	satapiikkinen	s	n	13		
66795	sataprosenttinen	s	n	16		
66796	sataprosenttisesti	s	i	18		
66797	satapäinen	s	n	10		
66798	satatuhantinen	s	n	14		
66799	satatuhatta	s	a	11		
66800	satavuotias	s	s	11		
66801	satavuotinen	s	n	12		
66802	satavuotisjuhla	s	a	15		
66803	satavuotismuisto	s	o	16		
66804	sateenharmaa	s	a	12		
66805	sateenkaari	s	i	11		
66806	sateenkaarikala	s	a	15		
66807	sateenkaaripainatus	s	s	19		
66808	sateenkaariperhe	s	e	16		
66809	sateenkaarirautu	s	u	16		
66810	sateensuoja	s	a	11		
66811	sateenteko	s	o	10		
66812	sateenvarjo	s	o	11		
66813	sateenvarjorattaat	s	t	18		
66814	sateinen	s	n	8		
66815	sateisuus	s	s	9		
66816	satelliitti	s	i	11		
66817	satelliittiantenni	s	i	18		
66818	satelliittikanava	s	a	17		
66819	satelliittikaupunki	s	i	19		
66820	satelliittikuva	s	a	15		
66821	satelliittikuvaus	s	s	17		
66822	satelliittilähetys	s	s	18		
66823	satelliittimaa	s	a	14		
66824	satelliittimittaus	s	s	18		
66825	satelliittinavigointi	s	i	21		
66826	satelliittiohjelma	s	a	18		
66827	satelliittipaikannus	s	s	20		
66828	satelliittipuhelinyhteys	s	s	24		
66829	satelliittipuhelu	s	u	17		
66830	satelliittirata	s	a	15		
66831	satelliittitehdas	s	s	17		
66832	satelliittiteitse	s	e	17		
66833	satelliittitelevisio	s	o	20		
66834	satelliittivaltio	s	o	17		
66835	satelliittiviestintä	s	ä	20		
66836	satelliittivälitteinen	s	n	22		
66837	satelliittiyhteys	s	s	17		
66838	satiainen	s	n	9		
66839	satiini	s	i	7		
66840	satiinisidoksinen	s	n	17		
66841	satiinisidos	s	s	12		
66842	satiiri	s	i	7		
66843	satiirikko	s	o	10		
66844	satiirinen	s	n	10		
66845	satikuti	s	i	8		
66846	sato	s	o	4		
66847	satoinen	s	n	8		
66848	satoisa	s	a	7		
66849	satoisuus	s	s	9		
66850	satokausi	s	i	9		
66851	satotappio	s	o	10		
66852	satovahinko	s	o	11		
66853	satovahinkokorvaus	s	s	18		
66854	satraappi	s	i	9		
66855	satsata	s	a	7		
66856	satsaus	s	s	7		
66857	satsi	s	i	5		
66858	satsuma	s	a	7		
66859	sattua	s	a	6		
66860	sattuma	s	a	7		
66861	sattumalta	s	a	10		
66862	sattumanvarainen	s	n	16		
66863	sattumanvaraisesti	s	i	18		
66864	sattumoisin	s	n	11		
66865	sattumus	s	s	8		
66866	sattuva	s	a	7		
66867	sattuvasti	s	i	10		
66868	sattuvuus	s	s	9		
66869	satu	s	u	4		
66870	satubaletti	s	i	11		
66871	satuelokuva	s	a	11		
66872	satuhahmo	s	o	9		
66873	satuikä	s	ä	7		
66874	satuikäinen	s	n	11		
66875	satuilija	s	a	9		
66876	satuilla	s	a	8		
66877	satuilu	s	u	7		
66878	satujumppa	s	a	10		
66879	satukasetti	s	i	11		
66880	satukirja	s	a	9		
66881	satukirjailija	s	a	14		
66882	satukirjallisuus	s	s	16		
66883	satukuvitus	s	s	11		
66884	satula	s	a	6		
66885	satulakatto	s	o	11		
66886	satulalaukku	s	u	12		
66887	satulanenä	s	ä	10		
66888	satulareppu	s	u	11		
66889	satulaseppä	s	ä	11		
66890	satulavyö	s	ö	9		
66891	satuloida	s	a	9		
66892	satulointi	s	i	10		
66893	satumaa	s	a	7		
66894	satumaailma	s	a	11		
66895	satumainen	s	n	10		
66896	satunnainen	s	n	11		
66897	satunnaisesti	s	i	13		
66898	satunnaisilmiö	s	ö	14		
66899	satunnaisluku	s	u	13		
66900	satunnaismuuttuja	s	a	17		
66901	satunnaisotos	s	s	13		
66902	satunnaissuure	s	e	14		
66903	satunnaistaa	s	a	12		
66904	satunnaisuus	s	s	12		
66905	satunnaisvaihtelu	s	u	17		
66906	satunäytelmä	s	ä	12		
66907	satuolento	s	o	10		
66908	satuooppera	s	a	11		
66909	satuprinsessa	s	a	13		
66910	satuprinssi	s	i	11		
66911	saturainen	s	n	10		
66912	saturoida	s	a	9		
66913	saturointi	s	i	10		
66914	satusetä	s	ä	8		
66915	satuttaa	s	a	8		
66916	satutunti	s	i	9		
66917	satutäti	s	i	8		
66918	satuvoimistelu	s	u	14		
66919	satyyri	s	i	7		
66920	saudi	s	i	5		
66921	sauhu	s	u	5		
66922	sauhuta	s	a	7		
66923	sauhutella	s	a	10		
66924	sauhuttaa	s	a	9		
66925	sauhuttelu	s	u	10		
66926	saukko	s	o	6		
66927	sauma	s	a	5		
66928	saumaaja	s	a	8		
66929	saumain	s	n	7		
66930	saumakohta	s	a	10		
66931	saumalaasti	s	i	11		
66932	saumalista	s	a	10		
66933	saumallinen	s	n	11		
66934	saumanvara	s	a	10		
66935	saumari	s	i	7		
66936	saumasukka	s	a	10		
66937	saumata	s	a	7		
66938	saumaton	s	n	8		
66939	saumattomasti	s	i	13		
66940	saumattomuus	s	s	12		
66941	saumaus	s	s	7		
66942	saumauskone	s	e	11		
66943	saumauslaasti	s	i	13		
66944	saumausmassa	s	a	12		
66945	saumauspistooli	s	i	15		
66946	saumautua	s	a	9		
66947	saumavara	s	a	9		
66948	saumoittaa	s	a	10		
66949	saumuri	s	i	7		
66950	sauna	s	a	5		
66951	saunaharja	s	a	10		
66952	saunailta	s	a	9		
66953	saunakahvi	s	i	10		
66954	saunakalja	s	a	10		
66955	saunakamari	s	i	11		
66956	saunakukka	s	a	10		
66957	saunalenkki	s	i	11		
66958	saunalyhty	s	y	10		
66959	saunamaija	s	a	10		
66960	saunamakkara	s	a	12		
66961	saunamatka	s	a	10		
66962	saunamökki	s	i	10		
66963	saunaosasto	s	o	11		
66964	saunapalvata	s	a	12		
66965	saunapalvi	s	i	10		
66966	saunapata	s	a	9		
66967	saunapolku	s	u	10		
66968	saunapuhdas	s	s	11		
66969	saunapuut	s	t	9		
66970	saunapyyhe	s	e	10		
66971	saunapäivä	s	ä	10		
66972	saunaranta	s	a	10		
66973	saunasieni	s	i	10		
66974	saunatakki	s	i	10		
66975	saunavasta	s	a	10		
66976	saunavesi	s	i	9		
66977	saunavieras	s	s	11		
66978	saunavihta	s	a	10		
66979	saunavuoro	s	o	10		
66980	saundi	s	i	6		
66981	saunio	s	o	6		
66982	saunoa	s	a	6		
66983	saunoja	s	a	7		
66984	saunotella	s	a	10		
66985	saunottaa	s	a	9		
66986	saunottaja	s	a	10		
66987	saunotus	s	s	8		
66988	sauramo	s	o	7		
66989	sauro	s	o	5		
66990	sauva	s	a	5		
66991	sauvabakteeri	s	i	13		
66992	sauvakävely	s	y	11		
66993	sauvaohjain	s	n	11		
66994	sauvaparisto	s	o	12		
66995	sauvaparketti	s	i	13		
66996	sauvasekoitin	s	n	13		
66997	sauvasolu	s	u	9		
